course,reviews,tokens,sentiment_scores,label,entropy_values
chemicals-health,Interesting and clearly presented course. Easy to follow with good explanations and various examples. I have learnt lots of new things. Now my own understandings of a safe environment have developed and I am more cautious. Great job! Thanks,"['good', 'developed']","[0.5648148148148148, 0.4583333333333333]",5,"[0.7557472208646809, 0.8426578772022391]"
cloud-applications-part2,good course. I hope it can contain more contents.,['good'],[0.5648148148148148],4,[0.7557472208646809]
cloud-applications-part2,"Quizzes are trivial. Makes the certification worthless.Prof. Campbell is not a good lecturer.The topics are treated mostly superficially, then suddenly go into too much detail sometimes (how to use IntelliJ IDEA, machine learning).Subtitles are very buggy.I enjoyed Mr. Farivar's talks much more, it seems like he knows what he is talking about and his presentations are well structured.","['certification', 'superficially']","[0.5648148148148148, 0.425]",2,"[0.7557472208646809, 0.8654698974285927]"
cloud-applications-part2,Better understanding of latest technology,['better'],[0.5291800000000001],5,[0.787323583326851]
cloud-applications-part2,good practical materials which help to better understand the theories from previous courses,"['good', 'better']","[0.5648148148148148, 0.5291800000000001]",4,"[0.7557472208646809, 0.787323583326851]"
cloud-applications-part2,"A very good course, with interesting topics about Big Data, Cloud Computing and MapReduce paradigm with real application examples.",['good'],[0.5648148148148148],5,[0.7557472208646809]
cloud-applications-part2,good things to learn about real world big problems,['good'],[0.5648148148148148],5,[0.7557472208646809]
cloud-applications-part2,"This course contained a great amount of information about several systems widely used nowadays for large-scale problems. There were analyses of the inner workings of these systems and their algorithms, as well as simple examples of how they can be used to solve common problems. The only drawback of the course is that the coursework was not significantly challenging and there were no programming assignments, which could give learners an opportunity to experiment with some of these technologies and acquire hands-on experience.",['problem'],[0.5],4,[0.8112781244591328]
cloud-computing-adoption,This course helps me to understood the complexity of moving to the cloud and to learnt Best Practices and Guidelines can help me to define roadmap to cloud.,['best'],[0.48451162790697677],4,[0.8233232038953151]
cloud-computing-adoption,"Taught by leading practitioners, the course presents realities that often buyers must be aware before embarking on the Cloud . In the next revision Authors could consider condensing the last two weeks content, which are generic in nature.",['reality'],[0.5625],4,[0.7578784625383954]
cloud-computing-adoption,"1)the course is very abstract and is looks more like an obvious advertisement. Less than 10% contains useful information and the rest is describes the same idea ""Cloud is good"" with various words and phrases.2)buggy. And the worst thing is one of the last tasks contain a bug which doesn't allow you to pass this course. So you've completed all the tasks and in the end you find out that you just can't finish the course.3)The course is about ""Cloud"" as a technical term. Then why in the end you require to complete a task which is fully philosophical? And of course again - you have completed a course and in the end instead of finished course you will get this ""sucker punch"".Good luck to everyone who wants to try to pass this course because in my opinion it means a wasted time.","['obvious', 'describes', 'cloud']","[0.5, 0.5648148148148148, -0.63125]",1,"[0.8112781244591328, 0.7557472208646809, 0.6895549542089607]"
cloud-networking,Best course ever! Very well-thought-about content. Requires you to go beyond just the videos and assignments. Far far better that course 3 & 4 of Cloud Specialization.,"['best', 'assignment']","[0.48451162790697677, 0.5291800000000001]",5,"[0.8233232038953151, 0.787323583326851]"
cloud-networking,"I loved the cloud networking course. After the great disappointment with the cloud applications course, and because I am not a ""networking guy"", I wasn't sure what to expect of this. But the highly professional Prof. Godfrey and Prof. Singla got me motivated from the start. They really know their stuff, and know how to teach. There were a lot of papers to read for this course, and the reading was actually required to answer some questions in the quizzes. It took me a lot of time, but it was worth it. The assignments were also well prepared and offered interesting insights. My only criticism: the programming work was too simple. Overall, I had to write less than 10 lines of code.","['loved', 'networking']","[0.575, 0.5]",5,"[0.746234301365481, 0.8112781244591328]"
cloud-networking,Very good and practical!,['good'],[0.5648148148148148],5,[0.7557472208646809]
cloud-networking,"Very good course, with well prepared materials. Programming assignments were a bit too easy.",['good'],[0.5648148148148148],5,[0.7557472208646809]
cloud-networking,Great Course. Content is very rich and assignments are very good to illustrate the concepts.,['assignment'],[0.5648148148148148],5,[0.7557472208646809]
cloud-networking,"This was an excellent short course about key issues and solutions for data center networks. We read important papers on topics including data center network design, congestion handling schemes and network virtualization. The programming assignment were very helpful and gives one an appreciation of the power that SDN brings in programming a network through writing a few lines of code (and not having to CLI into switches to change configurations). I learnt alot from this course.",['excellent'],[1.0],4,[0.0]
